date,time,build,subject,trialcode,blocknum,trialnum,latency,response,correct,stimulus1,blockcode,stimulusitem2,stimulusitem3,stimulusitem4,stimulusitem5
120616,11:26:59,4.0.9.0,1,neutral,6,27,4964,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic4.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,28,1680,plus2,0,b07.bmp,Judgeindirect,blacksquare2.gif,pic29.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,29,783,plus2,0,b11.jpg,Judgeindirect,blacksquare2.gif,pic19.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,30,762,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic66.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,31,2269,minus1,0,b08.bmp,Judgeindirect,blacksquare2.gif,pic56.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,32,1302,plus2,0,w03.bmp,Judgeindirect,blacksquare2.gif,pic61.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,33,748,plus2,0,w09.bmp,Judgeindirect,blacksquare2.gif,pic58.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,34,1189,plus1,0,b10.bmp,Judgeindirect,blacksquare2.gif,pic42.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,35,1085,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic18.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,36,1116,minus1,0,b11.bmp,Judgeindirect,blacksquare2.gif,pic72.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,37,1621,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic3.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,38,1575,minus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic7.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,39,691,minus2,0,b10.jpg,Judgeindirect,blacksquare2.gif,pic55.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,40,784,minus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic34.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,41,2044,plus1,0,b01.bmp,Judgeindirect,blacksquare2.gif,pic12.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,42,2522,plus1,0,b04.bmp,Judgeindirect,blacksquare2.gif,pic23.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,43,1692,minus1,0,b08.bmp,Judgeindirect,blacksquare2.gif,pic13.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,44,1985,plus2,0,b06.bmp,Judgeindirect,blacksquare2.gif,pic39.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,45,938,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic65.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,46,2117,plus1,0,b11.jpg,Judgeindirect,blacksquare2.gif,pic71.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,47,3825,minus1,0,b07.bmp,Judgeindirect,blacksquare2.gif,pic44.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,48,908,minus1,0,b12.bmp,Judgeindirect,blacksquare2.gif,pic5.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,49,1284,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic48.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,50,1101,plus2,0,w08.bmp,Judgeindirect,blacksquare2.gif,pic30.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,51,1916,plus1,0,w06.bmp,Judgeindirect,blacksquare2.gif,pic11.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,52,2652,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic45.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,53,1629,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic59.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,54,2082,plus1,0,b03.bmp,Judgeindirect,blacksquare2.gif,pic47.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,55,4239,minus1,0,w07.bmp,Judgeindirect,blacksquare2.gif,pic67.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,56,768,minus1,0,w04.bmp,Judgeindirect,blacksquare2.gif,pic15.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,57,2151,minus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic28.bmp,Mask.bmp,0
