date,time,build,subject,trialcode,blocknum,trialnum,latency,response,correct,stimulus1,blockcode,stimulusitem2,stimulusitem3,stimulusitem4,stimulusitem5
22117,20:05:43,5.0.6.0,1,whiteindirect,6,15,1313,plus1,0,w02.bmp,Judgeindirect,blacksquare2.gif,pic72.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,16,591,plus1,0,b11.bmp,Judgeindirect,blacksquare2.gif,pic34.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,17,2352,plus1,0,w09.bmp,Judgeindirect,blacksquare2.gif,pic1.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,18,2924,plus1,0,b12.jpg,Judgeindirect,blacksquare2.gif,pic45.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,19,2705,plus1,0,w03.bmp,Judgeindirect,blacksquare2.gif,pic52.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,20,423,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic49.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,21,5719,plus2,0,b08.bmp,Judgeindirect,blacksquare2.gif,pic55.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,22,381,plus2,0,b04.bmp,Judgeindirect,blacksquare2.gif,pic40.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,23,975,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic59.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,24,1753,plus2,0,b10.jpg,Judgeindirect,blacksquare2.gif,pic70.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,25,389,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic5.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,26,838,plus2,0,w06.bmp,Judgeindirect,blacksquare2.gif,pic61.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,27,2990,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic64.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,28,545,plus2,0,b12.bmp,Judgeindirect,blacksquare2.gif,pic75.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,29,596,plus2,0,b09.bmp,Judgeindirect,blacksquare2.gif,pic7.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,30,838,plus2,0,b11.jpg,Judgeindirect,blacksquare2.gif,pic29.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,31,542,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic57.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,32,4401,plus2,0,b10.jpg,Judgeindirect,blacksquare2.gif,pic2.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,33,516,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic73.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,34,680,plus2,0,w01.bmp,Judgeindirect,blacksquare2.gif,pic12.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,35,518,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic31.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,36,522,plus2,0,w02.bmp,Judgeindirect,blacksquare2.gif,pic30.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,37,447,plus2,0,b05.bmp,Judgeindirect,blacksquare2.gif,pic65.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,38,590,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic43.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,39,832,plus2,0,w06.bmp,Judgeindirect,blacksquare2.gif,pic13.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,40,1744,plus2,0,b03.bmp,Judgeindirect,blacksquare2.gif,pic48.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,41,7260,plus2,0,w05.bmp,Judgeindirect,blacksquare2.gif,pic15.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,42,1373,plus2,0,w04.bmp,Judgeindirect,blacksquare2.gif,pic36.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,43,1024,plus2,0,w09.bmp,Judgeindirect,blacksquare2.gif,pic51.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,44,1472,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic6.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,45,679,plus2,0,b10.bmp,Judgeindirect,blacksquare2.gif,pic11.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,46,1517,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic22.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,47,2602,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic9.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,48,3723,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic63.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,49,22992,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic68.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,50,713,plus2,0,b08.bmp,Judgeindirect,blacksquare2.gif,pic10.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,51,2214,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic3.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,52,1903,plus2,0,w08.bmp,Judgeindirect,blacksquare2.gif,pic41.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,53,765,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic4.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,54,672,plus2,0,b01.bmp,Judgeindirect,blacksquare2.gif,pic47.bmp,Mask.bmp,0
